,scientific_name,distance_ft,juglandacae,resistance
5044,Quercus muehlenbergii,194.45686394040973,Juglans,0
5045,Quercus muehlenbergii,349.2652448743053,Carya,0
5046,Quercus muehlenbergii,194.50455552774793,Juglans,0
5047,Quercus muehlenbergii,33.16579090209526,Carya,1
5048,Quercus muehlenbergii,882.0308266522073,Juglans,0
5049,Quercus muehlenbergii,695.733524562491,Carya,0
5050,Quercus muehlenbergii,568.0700667844268,Juglans,0
5051,Quercus muehlenbergii,579.9919084379153,Carya,0
5052,Quercus muehlenbergii,23.061736107793273,Juglans,1
5053,Quercus muehlenbergii,862.0891498663376,Carya,0
5054,Quercus muehlenbergii,4.774814561021579,Juglans,1
5055,Quercus muehlenbergii,72.82441161862441,Carya,0
5056,Quercus muehlenbergii,680.8742996940889,Juglans,0
5057,Quercus muehlenbergii,24.57849952878488,Carya,1
5058,Quercus muehlenbergii,513.7275750680486,Juglans,0
5059,Quercus muehlenbergii,308.40870412525345,Carya,0
5060,Quercus muehlenbergii,833.1367896009529,Juglans,0
5061,Quercus muehlenbergii,54.032226148080895,Carya,0
5062,Quercus muehlenbergii,186.11596462576253,Juglans,0
5063,Quercus muehlenbergii,613.3379475280517,Carya,0
5064,Quercus muehlenbergii,525.8508960696034,Juglans,0
5065,Quercus muehlenbergii,406.6661200361055,Carya,0
5066,Quercus muehlenbergii,884.3604088400799,Juglans,0
5067,Quercus muehlenbergii,676.6817750144522,Carya,0
5068,Quercus muehlenbergii,794.4366851183975,Juglans,0
5069,Quercus muehlenbergii,53.0574844627667,Carya,0
5070,Quercus muehlenbergii,132.65780358765312,Juglans,0
5071,Quercus muehlenbergii,597.7191639783376,Carya,0
5072,Quercus muehlenbergii,29.676008170220648,Juglans,1
5073,Quercus muehlenbergii,813.0992008174877,Carya,0
5074,Quercus muehlenbergii,358.6827277774808,Juglans,0
5075,Quercus muehlenbergii,114.63963260002585,Carya,0
5076,Quercus muehlenbergii,418.8626069580383,Juglans,0
5077,Quercus muehlenbergii,65.14270718658877,Carya,0
5078,Quercus muehlenbergii,49.42397066804305,Juglans,1
5079,Quercus muehlenbergii,807.3745590202896,Carya,0
5080,Quercus muehlenbergii,434.6440291210656,Juglans,0
5081,Quercus muehlenbergii,872.3814877990827,Carya,0
5082,Quercus muehlenbergii,900.8602291943902,Juglans,0
5083,Quercus muehlenbergii,780.1349884747696,Carya,0
5084,Quercus muehlenbergii,533.8607985156245,Juglans,0
5085,Quercus muehlenbergii,392.13969439086515,Carya,0
5086,Quercus muehlenbergii,466.74676956417284,Juglans,0
5087,Quercus muehlenbergii,508.2425648559961,Carya,0
5088,Quercus muehlenbergii,471.15180390749833,Juglans,0
5089,Quercus muehlenbergii,752.0292943552805,Carya,0
5090,Quercus muehlenbergii,50.34411145746043,Juglans,0
5091,Quercus muehlenbergii,293.47829619074184,Carya,0
5092,Quercus muehlenbergii,675.0656628703529,Juglans,0
5093,Quercus muehlenbergii,19.0706536307893,Carya,1
5094,Quercus muehlenbergii,879.2071244556308,Juglans,0
5095,Quercus muehlenbergii,995.5054598513698,Carya,0
5096,Quercus muehlenbergii,618.3529902961154,Juglans,0
5097,Quercus muehlenbergii,827.595655640329,Carya,0
5098,Quercus muehlenbergii,852.9635209534774,Juglans,0
5099,Quercus muehlenbergii,899.0649789165032,Carya,0
5100,Quercus muehlenbergii,551.714859456554,Juglans,0
5101,Quercus muehlenbergii,570.8805903397273,Carya,0
5102,Quercus muehlenbergii,128.01596961572204,Juglans,0
5103,Quercus muehlenbergii,539.2156549620382,Carya,0
5104,Quercus muehlenbergii,915.0350342397036,Juglans,0
5105,Quercus muehlenbergii,674.6643347357239,Carya,0
5106,Quercus muehlenbergii,592.4681147965814,Juglans,0
5107,Quercus muehlenbergii,544.1592792991273,Carya,0
5108,Quercus muehlenbergii,410.3182075890116,Juglans,0
5109,Quercus muehlenbergii,616.8983046321051,Carya,0
5110,Quercus muehlenbergii,422.8709414468225,Juglans,0
5111,Quercus muehlenbergii,230.09961088806918,Carya,0
5112,Quercus muehlenbergii,883.0159704330625,Juglans,0
5113,Quercus muehlenbergii,277.9492492295219,Carya,0
5114,Quercus muehlenbergii,93.939111450972,Juglans,0
5115,Quercus muehlenbergii,208.28160673127084,Carya,0
5116,Quercus muehlenbergii,185.5468159628818,Juglans,0
5117,Quercus muehlenbergii,880.7649247842335,Carya,0
5118,Quercus muehlenbergii,863.2211887948879,Juglans,0
5119,Quercus muehlenbergii,808.4917859613103,Carya,0
5120,Quercus muehlenbergii,84.48770730139287,Juglans,0
5121,Quercus muehlenbergii,513.9087870597463,Carya,0
5122,Quercus muehlenbergii,722.757390916947,Juglans,0
5123,Quercus muehlenbergii,630.7340430201618,Carya,0
5124,Quercus muehlenbergii,558.6801869894616,Juglans,0
5125,Quercus muehlenbergii,457.23737103692883,Carya,0
5126,Quercus muehlenbergii,747.9671598132171,Juglans,0
5127,Quercus muehlenbergii,6.26431835030572,Carya,1
5128,Quercus muehlenbergii,959.7211308310866,Juglans,0
5129,Quercus muehlenbergii,10.826237717793784,Carya,1
5130,Quercus muehlenbergii,657.3215369775279,Juglans,0
5131,Quercus muehlenbergii,551.7144369335273,Carya,0
5132,Quercus muehlenbergii,218.21885710767873,Juglans,0
5133,Quercus muehlenbergii,601.1966029480269,Carya,0
5134,Quercus muehlenbergii,499.0629073775712,Juglans,0
5135,Quercus muehlenbergii,11.998459095244108,Carya,1
5136,Quercus muehlenbergii,133.82794270674893,Juglans,0
5137,Quercus muehlenbergii,847.606183296982,Carya,0
5138,Quercus muehlenbergii,560.319889848509,Juglans,0
5139,Quercus muehlenbergii,285.13812167749165,Carya,0
5140,Quercus muehlenbergii,914.3687639991792,Juglans,0
5141,Quercus muehlenbergii,315.8883579929761,Carya,0
5142,Quercus muehlenbergii,701.5556954143484,Juglans,0
5143,Quercus muehlenbergii,496.94006809008386,Carya,0
5144,Quercus muehlenbergii,527.4059921137197,Juglans,0
5145,Quercus muehlenbergii,67.49406470760111,Carya,0
5146,Quercus muehlenbergii,1.3462786150492123,Juglans,1
5147,Quercus muehlenbergii,390.0205372194905,Carya,0
5148,Quercus muehlenbergii,825.6114935715669,Juglans,0
5149,Quercus muehlenbergii,885.2006516284741,Carya,0
5150,Quercus muehlenbergii,447.82705527141695,Juglans,0
5151,Quercus muehlenbergii,863.7722261068769,Carya,0
5152,Quercus muehlenbergii,398.85532441451113,Juglans,0
5153,Quercus muehlenbergii,882.3726916604268,Carya,0
5154,Quercus muehlenbergii,113.21722886489682,Juglans,0
5155,Quercus muehlenbergii,307.3082367287238,Carya,0
5156,Quercus muehlenbergii,484.53693982699485,Juglans,0
5157,Quercus muehlenbergii,270.9462358020647,Carya,0
5158,Quercus muehlenbergii,748.562570442085,Juglans,0
5159,Quercus muehlenbergii,862.609189514263,Carya,0
5160,Quercus muehlenbergii,697.844737873485,Juglans,0
5161,Quercus muehlenbergii,716.5875167680431,Carya,0
5162,Quercus muehlenbergii,945.1299368116237,Juglans,0
5163,Quercus muehlenbergii,566.7504550705592,Carya,0
5164,Quercus muehlenbergii,421.4640479455004,Juglans,0
5165,Quercus muehlenbergii,840.644229574783,Carya,0
5166,Quercus muehlenbergii,291.73208951346294,Juglans,0
5167,Quercus muehlenbergii,874.7973688088487,Carya,0
5168,Quercus muehlenbergii,614.2965831767106,Juglans,0
5169,Quercus muehlenbergii,95.02650822346081,Carya,0
5170,Quercus muehlenbergii,136.33300256415814,Juglans,0
5171,Quercus muehlenbergii,630.5159040001407,Carya,0
5172,Quercus muehlenbergii,392.55962139042987,Juglans,0
5173,Quercus muehlenbergii,755.4344451896036,Carya,0
5174,Quercus muehlenbergii,773.0266193035504,Juglans,0
5175,Quercus muehlenbergii,701.379560277947,Carya,0
5176,Quercus muehlenbergii,263.6249917720458,Juglans,0
5177,Quercus muehlenbergii,130.77803026176716,Carya,0
5178,Quercus muehlenbergii,186.68951318039484,Juglans,0
5179,Quercus muehlenbergii,694.5344770731884,Carya,0
5180,Quercus muehlenbergii,853.077899436559,Juglans,0
5181,Quercus muehlenbergii,497.02072440214505,Carya,0
5182,Quercus muehlenbergii,659.4991117127278,Juglans,0
5183,Quercus muehlenbergii,263.30530869831847,Carya,0
5184,Quercus muehlenbergii,1.0588597416938406,Juglans,1
5185,Quercus muehlenbergii,52.84169669831085,Carya,0
5186,Quercus muehlenbergii,795.5499972740831,Juglans,0
5187,Quercus muehlenbergii,509.08350070587227,Carya,0
5188,Quercus muehlenbergii,187.70980913729986,Juglans,0
5189,Quercus muehlenbergii,150.18713533895468,Carya,0
5190,Quercus muehlenbergii,746.5411698248581,Juglans,0
5191,Quercus muehlenbergii,273.3764011816252,Carya,0
5192,Quercus muehlenbergii,940.7448832473198,Juglans,0
5193,Quercus muehlenbergii,674.2934964752287,Carya,0
5194,Quercus muehlenbergii,177.14515077461292,Juglans,0
5195,Quercus muehlenbergii,842.4225997982787,Carya,0
5196,Quercus muehlenbergii,67.58277453100736,Juglans,0
5197,Quercus muehlenbergii,153.11131855352698,Carya,0
5198,Quercus muehlenbergii,536.2228577518412,Juglans,0
5199,Quercus muehlenbergii,850.1633683529278,Carya,0
5200,Quercus muehlenbergii,179.57424627157482,Juglans,0
5201,Quercus muehlenbergii,46.61050287594448,Carya,1
5202,Quercus muehlenbergii,95.59029795989893,Juglans,0
5203,Quercus muehlenbergii,156.01799153747288,Carya,0
5204,Quercus muehlenbergii,835.6883054553421,Juglans,0
5205,Quercus muehlenbergii,18.341433431408593,Carya,1
5206,Quercus muehlenbergii,181.6548584026657,Juglans,0
5207,Quercus muehlenbergii,847.2517046886741,Carya,0
5208,Quercus muehlenbergii,98.09965300591428,Juglans,0
5209,Quercus muehlenbergii,59.10937717166232,Carya,0
5210,Quercus muehlenbergii,865.3929216512985,Juglans,0
5211,Quercus muehlenbergii,532.7700342061032,Carya,0
5212,Quercus muehlenbergii,348.939101078225,Juglans,0
5213,Quercus muehlenbergii,673.3523458823374,Carya,0
5214,Quercus muehlenbergii,400.94659474205764,Juglans,0
5215,Quercus muehlenbergii,241.70218302273884,Carya,0
5216,Quercus muehlenbergii,132.84593999428762,Juglans,0
5217,Quercus muehlenbergii,811.4114709106124,Carya,0
5218,Quercus muehlenbergii,587.2830499134311,Juglans,0
5219,Quercus muehlenbergii,348.76478839992785,Carya,0
5220,Quercus muehlenbergii,443.2327322221664,Juglans,0
5221,Quercus muehlenbergii,382.1363579777489,Carya,0
5222,Quercus muehlenbergii,710.5494627147743,Juglans,0
5223,Quercus muehlenbergii,382.0540714128,Carya,0
5224,Quercus muehlenbergii,325.11672569269246,Juglans,0
5225,Quercus muehlenbergii,177.44048532216416,Carya,0
5226,Quercus muehlenbergii,907.7944379322371,Juglans,0
5227,Quercus muehlenbergii,620.5978016019612,Carya,0
5228,Quercus muehlenbergii,814.2180490932625,Juglans,0
5229,Quercus muehlenbergii,893.2712674744546,Carya,0
5230,Quercus muehlenbergii,833.235910413199,Juglans,0
5231,Quercus muehlenbergii,786.1860346772813,Carya,0
5232,Quercus muehlenbergii,434.3493882484735,Juglans,0
5233,Quercus muehlenbergii,301.6229217614913,Carya,0
5234,Quercus muehlenbergii,15.238225765306757,Juglans,1
5235,Quercus muehlenbergii,822.1840084626772,Carya,0
5236,Quercus muehlenbergii,943.3547987806865,Juglans,0
5237,Quercus muehlenbergii,315.0411549132812,Carya,0
5238,Quercus muehlenbergii,438.7273798363572,Juglans,0
5239,Quercus muehlenbergii,971.3688003501557,Carya,0
5240,Quercus muehlenbergii,678.0450568911237,Juglans,0
5241,Quercus muehlenbergii,558.102260920299,Carya,0
5242,Quercus muehlenbergii,601.1966535376217,Juglans,0
5243,Quercus muehlenbergii,264.3657130686874,Carya,0
5244,Quercus muehlenbergii,479.92154663841103,Juglans,0
5245,Quercus muehlenbergii,917.4546899899889,Carya,0
5246,Quercus muehlenbergii,532.2443167819785,Juglans,0
5247,Quercus muehlenbergii,526.455473040467,Carya,0
5248,Quercus muehlenbergii,693.1665457269028,Juglans,0
5249,Quercus muehlenbergii,889.3843864412298,Carya,0
5250,Quercus muehlenbergii,746.9238252361979,Juglans,0
5251,Quercus muehlenbergii,680.0912746466856,Carya,0
5252,Quercus muehlenbergii,555.0311984575,Juglans,0
5253,Quercus muehlenbergii,335.17241668517596,Carya,0
5254,Quercus muehlenbergii,992.6463403604067,Juglans,0
5255,Quercus muehlenbergii,245.69926854084102,Carya,0
5256,Quercus muehlenbergii,532.2368244522089,Juglans,0
5257,Quercus muehlenbergii,172.1419919688012,Carya,0
5258,Quercus muehlenbergii,651.0308245501063,Juglans,0
5259,Quercus muehlenbergii,710.3902450416914,Carya,0
5260,Quercus muehlenbergii,332.2883606649659,Juglans,0
5261,Quercus muehlenbergii,128.20990498940833,Carya,0
5262,Quercus muehlenbergii,208.44107184037475,Juglans,0
5263,Quercus muehlenbergii,249.2359098667074,Carya,0
5264,Quercus muehlenbergii,894.8905227433544,Juglans,0
5265,Quercus muehlenbergii,629.5632435825961,Carya,0
5266,Quercus muehlenbergii,742.9980571799258,Juglans,0
5267,Quercus muehlenbergii,843.5690061658404,Carya,0
5268,Quercus muehlenbergii,98.96493906867899,Juglans,0
5269,Quercus muehlenbergii,627.4866463710939,Carya,0
5270,Quercus muehlenbergii,537.0185823534442,Juglans,0
5271,Quercus muehlenbergii,402.18286008843506,Carya,0
5272,Quercus muehlenbergii,144.8378797617308,Juglans,0
5273,Quercus muehlenbergii,90.01381676045506,Carya,0
5274,Quercus muehlenbergii,352.766499726285,Juglans,0
5275,Quercus muehlenbergii,446.2322949320249,Carya,0
5276,Quercus muehlenbergii,568.6170651093197,Juglans,0
5277,Quercus muehlenbergii,981.1146617675167,Carya,0
5278,Quercus muehlenbergii,573.3266314748655,Juglans,0
5279,Quercus muehlenbergii,801.4395856786971,Carya,0
5280,Quercus muehlenbergii,38.405499223609475,Juglans,1
5281,Quercus muehlenbergii,956.3649667757752,Carya,0
5282,Quercus muehlenbergii,262.81375051198444,Juglans,0
5283,Quercus muehlenbergii,542.6366007769801,Carya,0
5284,Quercus muehlenbergii,929.4224932585963,Juglans,0
5285,Quercus muehlenbergii,524.2106491233529,Carya,0
5286,Quercus muehlenbergii,649.5472921991186,Juglans,0
5287,Quercus muehlenbergii,637.4494632727312,Carya,0
5288,Quercus muehlenbergii,754.9339160708363,Juglans,0
5289,Quercus muehlenbergii,301.4905279465703,Carya,0
5290,Quercus muehlenbergii,41.0827336680013,Juglans,1
5291,Quercus muehlenbergii,262.2114001870167,Carya,0
5292,Quercus muehlenbergii,852.9829739716001,Juglans,0
5293,Quercus muehlenbergii,194.79324737108016,Carya,0
5294,Quercus muehlenbergii,163.5348610810874,Juglans,0
5295,Quercus muehlenbergii,569.2241926561559,Carya,0
5296,Quercus muehlenbergii,504.9825528947972,Juglans,0
5297,Quercus muehlenbergii,571.7228523015019,Carya,0
5298,Quercus muehlenbergii,44.79600806089002,Juglans,1
5299,Quercus muehlenbergii,703.1107357269788,Carya,0
5300,Quercus muehlenbergii,673.7968710786777,Juglans,0
5301,Quercus muehlenbergii,135.76019431829988,Carya,0
5302,Quercus muehlenbergii,188.09930433812207,Juglans,0
5303,Quercus muehlenbergii,565.0396773089276,Carya,0
5304,Quercus muehlenbergii,828.4957135688692,Juglans,0
5305,Quercus muehlenbergii,136.66870298651668,Carya,0
5306,Quercus muehlenbergii,194.41574664566508,Juglans,0
5307,Quercus muehlenbergii,813.11083223684,Carya,0
5308,Quercus muehlenbergii,289.2993565900638,Juglans,0
5309,Quercus muehlenbergii,137.05091256281386,Carya,0
5310,Quercus muehlenbergii,984.7302686548121,Juglans,0
5311,Quercus muehlenbergii,707.2395093287317,Carya,0
5312,Quercus muehlenbergii,371.33584657695985,Juglans,0
5313,Quercus muehlenbergii,356.4657377092856,Carya,0
5314,Quercus muehlenbergii,754.5176588920862,Juglans,0
5315,Quercus muehlenbergii,813.6963977113014,Carya,0
5316,Quercus muehlenbergii,215.5981168433565,Juglans,0
5317,Quercus muehlenbergii,815.7160787388499,Carya,0
5318,Quercus muehlenbergii,240.94539934428494,Juglans,0
5319,Quercus muehlenbergii,854.1657193564154,Carya,0
5320,Quercus muehlenbergii,817.2606146397475,Juglans,0
5321,Quercus muehlenbergii,769.4606407347172,Carya,0
5322,Quercus muehlenbergii,778.814550741097,Juglans,0
5323,Quercus muehlenbergii,244.84437923688418,Carya,0
5324,Quercus muehlenbergii,994.9415828924961,Juglans,0
5325,Quercus muehlenbergii,584.0905462263579,Carya,0
5326,Quercus muehlenbergii,944.9032983271169,Juglans,0
5327,Quercus muehlenbergii,554.3601632667985,Carya,0
5328,Quercus muehlenbergii,904.3544478762644,Juglans,0
5329,Quercus muehlenbergii,883.1013935543264,Carya,0
5330,Quercus muehlenbergii,949.4116638347555,Juglans,0
5331,Quercus muehlenbergii,741.8990288350278,Carya,0
5332,Quercus muehlenbergii,483.77829757538814,Juglans,0
5333,Quercus muehlenbergii,196.6281853305436,Carya,0
5334,Quercus muehlenbergii,82.91434081422267,Juglans,0
5335,Quercus muehlenbergii,504.4458854753726,Carya,0
5336,Quercus muehlenbergii,107.3253552107577,Juglans,0
5337,Quercus muehlenbergii,609.5830107694788,Carya,0
5338,Quercus muehlenbergii,385.71208373772083,Juglans,0
5339,Quercus muehlenbergii,795.140458347539,Carya,0
5340,Quercus muehlenbergii,857.377077495117,Juglans,0
5341,Quercus muehlenbergii,303.2704506364744,Carya,0
5342,Quercus muehlenbergii,439.0720025781546,Juglans,0
5343,Quercus muehlenbergii,946.0235755031575,Carya,0
5344,Quercus muehlenbergii,339.1644418872235,Juglans,0
5345,Quercus muehlenbergii,924.9655148068908,Carya,0
5346,Quercus muehlenbergii,87.06384381176014,Juglans,0
5347,Quercus muehlenbergii,764.2932048470667,Carya,0
5348,Quercus muehlenbergii,206.60885883703884,Juglans,0
5349,Quercus muehlenbergii,614.733552680522,Carya,0
5350,Quercus muehlenbergii,978.4334998615451,Juglans,0
5351,Quercus muehlenbergii,142.2909243483562,Carya,0
5352,Quercus muehlenbergii,131.21323763526271,Juglans,0
5353,Sabal mexicana,283.98640135257637,Carya,0
5354,Sabal mexicana,373.715021363876,Juglans,0
5355,Sabal mexicana,416.1738836128257,Carya,0
5356,Sabal mexicana,488.42626335204665,Juglans,0
5357,Sabal mexicana,116.00481233500403,Carya,0
5358,Sabal mexicana,311.97083902589253,Juglans,0
5359,Sabal mexicana,37.58449443419076,Carya,1
5360,Sabal mexicana,567.7489317384345,Juglans,0
5361,Sabal mexicana,401.27856518087214,Carya,0
5362,Sabal mexicana,660.3580821866523,Juglans,0
5363,Sabal mexicana,751.5145810026671,Carya,0
5364,Sabal mexicana,338.02269579011914,Juglans,0
5365,Sabal mexicana,973.2745147967871,Carya,0
5366,Sabal mexicana,888.9075319139743,Juglans,0
5367,Sabal mexicana,785.9723217158265,Carya,0
5368,Sabal mexicana,313.9599512617424,Juglans,0
5369,Sabal mexicana,958.2775469979979,Carya,0
5370,Sabal mexicana,68.36764082088531,Juglans,0
5371,Sabal mexicana,535.3997134413721,Carya,0
5372,Sabal mexicana,54.37055582185468,Juglans,0
5373,Sabal mexicana,53.02741829136182,Carya,0
5374,Sabal mexicana,897.7677459973332,Juglans,0
5375,Sabal mexicana,529.8853478498056,Carya,0
5376,Sabal mexicana,622.1293289782817,Juglans,0
5377,Sabal mexicana,836.7130882250516,Carya,0
5378,Sabal mexicana,9.090055665290642,Juglans,1
5379,Sabal mexicana,104.74271259777535,Carya,0
5380,Sabal mexicana,145.97849498498738,Juglans,0
5381,Sabal mexicana,853.964587103041,Carya,0
5382,Sabal mexicana,161.79296837374045,Juglans,0
5383,Sabal mexicana,68.66615439049917,Carya,0
5384,Sabal mexicana,459.3382772463903,Juglans,0
5385,Sabal mexicana,368.5975371705642,Carya,0
5386,Sabal mexicana,435.1467276884998,Juglans,0
5387,Brahea armata,756.2530487937715,Carya,0
5388,Brahea armata,872.6401989741437,Juglans,0
5389,Brahea armata,240.95551186369036,Carya,0
5390,Brahea armata,110.42061483797738,Juglans,0
5391,Brahea armata,431.7822548580874,Carya,0
5392,Brahea armata,285.83478886895807,Juglans,0
5393,Brahea armata,838.6740272978872,Carya,0
5394,Brahea armata,165.00057940845414,Juglans,0
5395,Brahea armata,986.543064643694,Carya,0
5396,Brahea armata,281.65574425030235,Juglans,0
5397,Brahea armata,37.16352697895176,Carya,1
5398,Brahea armata,804.3950219158785,Juglans,0
5399,Borassus,482.67263512904657,Carya,0
5400,Borassus,778.8973288447886,Juglans,0
5401,Borassus,724.4481751882297,Carya,0
5402,Borassus,144.77455772917568,Juglans,0
5403,Robinia pseudoacacia,77.43983952814648,Carya,0
5404,Robinia pseudoacacia,562.0993686676238,Juglans,0
5405,Robinia pseudoacacia,87.92449243022082,Carya,0
5406,Robinia pseudoacacia,581.2944789365658,Juglans,0
5407,Robinia pseudoacacia,941.3263302255398,Carya,0
5408,Robinia pseudoacacia,547.6968347031012,Juglans,0
5409,Robinia pseudoacacia,421.5156319012142,Carya,0
5410,Robinia pseudoacacia,196.05479904986223,Juglans,0
5411,Robinia pseudoacacia,762.8005914951318,Carya,0
5412,Robinia pseudoacacia,431.40392538039697,Juglans,0
5413,Robinia pseudoacacia,719.0213599261983,Carya,0
5414,Robinia pseudoacacia,138.3776772305223,Juglans,0
5415,Robinia pseudoacacia,408.751395471053,Carya,0
5416,Robinia pseudoacacia,804.7293560595176,Juglans,0
5417,Robinia pseudoacacia,154.1060266726626,Carya,0
5418,Robinia pseudoacacia,250.3256492287911,Juglans,0
5419,Robinia pseudoacacia,335.2828597386418,Carya,0
5420,Robinia pseudoacacia,167.9959906280144,Juglans,0
5421,Robinia pseudoacacia,750.8772294232899,Carya,0
5422,Robinia pseudoacacia,749.5416704124278,Juglans,0
5423,Robinia pseudoacacia,73.5290530754682,Carya,0
5424,Robinia pseudoacacia,932.4209109008933,Juglans,0
5425,Robinia pseudoacacia,761.7753700391181,Carya,0
5426,Robinia pseudoacacia,126.93014864548047,Juglans,0
5427,Robinia pseudoacacia,43.99196068242428,Carya,1
5428,Robinia pseudoacacia,697.1508855964457,Juglans,0
5429,Robinia pseudoacacia,156.75014022636168,Carya,0
5430,Robinia pseudoacacia,15.068837573659843,Juglans,1
5431,Robinia pseudoacacia,473.69705265719017,Carya,0
5432,Robinia pseudoacacia,837.9350146295395,Juglans,0
5433,Robinia pseudoacacia,771.3070687436516,Carya,0
5434,Robinia pseudoacacia,810.8809572712779,Juglans,0
5435,Robinia pseudoacacia,762.518960915822,Carya,0
5436,Robinia pseudoacacia,590.3360663392575,Juglans,0
5437,Robinia pseudoacacia,491.84361289263165,Carya,0
5438,Robinia pseudoacacia,431.1038990374788,Juglans,0
5439,Robinia pseudoacacia,150.4378293830474,Carya,0
5440,Robinia pseudoacacia,165.94013596662728,Juglans,0
5441,Robinia pseudoacacia,822.8844846807157,Carya,0
5442,Robinia pseudoacacia,465.0072359973947,Juglans,0
5443,Robinia pseudoacacia,588.6181170259695,Carya,0
5444,Robinia pseudoacacia,126.40275764755503,Juglans,0
5445,Robinia pseudoacacia,347.26259979514583,Carya,0
5446,Robinia pseudoacacia,112.54901754115254,Juglans,0
5447,Cornus mas,769.3938999740719,Carya,0
5448,Cornus mas,453.4928870996343,Juglans,0
5449,Cornus mas,594.8148740582134,Carya,0
5450,Cornus mas,631.7344774699485,Juglans,0
5451,Crataegus laevigata,695.4932401074649,Carya,0
5452,Elaeagnus angustifolia,431.0758350158992,Juglans,0
5453,Elaeagnus angustifolia,346.0053450263705,Carya,0
5454,Prunus,794.8796193800001,Juglans,0
5455,Prunus,27.021035472281074,Carya,1
5456,Prunus,754.6605644157511,Juglans,0
5457,Prunus,246.17522269743208,Carya,0
5458,Acacia farnesiana,853.1625556481351,Juglans,0
5459,Acacia farnesiana,699.8709447373976,Carya,0
5460,Acacia farnesiana,444.98265518834336,Juglans,0
5461,Acacia farnesiana,842.376585515286,Carya,0
5462,Acacia farnesiana,653.4274632094741,Juglans,0
5463,Acacia farnesiana,225.17301431785208,Carya,0
5464,Acacia farnesiana,634.8464054468457,Juglans,0
5465,Acacia farnesiana,525.0319525569074,Carya,0
5466,Acacia farnesiana,226.05874099324396,Juglans,0
5467,Acacia farnesiana,521.7953051951343,Carya,0
5468,Acacia farnesiana,512.3529345481979,Juglans,0
5469,Acacia farnesiana,884.195096788099,Carya,0
5470,Acacia farnesiana,435.73572485470356,Juglans,0
5471,Acacia farnesiana,991.7431256079872,Carya,0
5472,Acacia farnesiana,277.5975228861636,Juglans,0
5473,Acacia farnesiana,70.14026788230198,Carya,0
5474,Acacia farnesiana,802.4759791700767,Juglans,0
5475,Acacia farnesiana,469.40616536075765,Carya,0
5476,Nyssa sylvatica,667.0852044315465,Juglans,0
5477,Nyssa sylvatica,486.5866698906113,Carya,0
5478,Nyssa sylvatica,308.4545586276919,Juglans,0
5479,Ginkgo biloba,440.3977530756038,Carya,0
5480,Ginkgo biloba,431.91776110264533,Juglans,0
5481,Ginkgo biloba,133.21619712915222,Carya,0
5482,Ginkgo biloba,234.28658123186673,Juglans,0
5483,Ginkgo biloba,919.3715101773854,Carya,0
5484,Ginkgo biloba,440.7166062826675,Juglans,0
5485,Ginkgo biloba,305.95218535508764,Carya,0
5486,Ginkgo biloba,839.4310496911418,Juglans,0
5487,Ginkgo biloba,912.5315902050294,Carya,0
5488,Ginkgo biloba,412.85804233889456,Juglans,0
5489,Ginkgo biloba,865.2854298263564,Carya,0
5490,Ginkgo biloba,104.6780441813988,Juglans,0
5491,Ginkgo biloba,141.30347818819266,Carya,0
5492,Washingtonia filifera,133.59241536120493,Juglans,0
5493,Washingtonia filifera,926.2772941681382,Carya,0
5494,Washingtonia filifera,732.7487294297235,Juglans,0
5495,Washingtonia filifera,485.9695197059254,Carya,0
5496,Washingtonia filifera,197.05137187440747,Juglans,0
5497,Washingtonia filifera,451.6613332079202,Carya,0
5498,Washingtonia filifera,249.44349771661666,Juglans,0
5499,Washingtonia filifera,437.4612020998503,Carya,0
5500,Washingtonia filifera,861.4866940472493,Juglans,0
5501,Washingtonia filifera,799.7488870545827,Carya,0
5502,Washingtonia filifera,162.54334603026567,Juglans,0
5503,Washingtonia filifera,907.9562485235472,Carya,0
5504,Washingtonia filifera,784.8782521247949,Juglans,0
5505,Washingtonia filifera,83.73037680935624,Carya,0
5506,Quercus,862.1687568706664,Juglans,0
5507,Quercus,939.2646281554431,Carya,0
5508,,115.96928761058945,Juglans,0
5509,,201.31836395600033,Carya,0
5510,,716.1734828285629,Juglans,0
5511,,371.1611580315252,Carya,0
5512,,246.42783447459604,Juglans,0
5513,Juniperus ashei,476.1036336918898,Carya,0
5514,Juniperus ashei,294.11081148056473,Juglans,0
5515,Juniperus ashei,603.3539199295553,Carya,0
5516,Juniperus ashei,463.7685954601628,Juglans,0
5517,Juniperus ashei,742.5333684324863,Carya,0
5518,Juniperus ashei,901.1278308535638,Juglans,0
5519,Juniperus ashei,663.5412513881444,Carya,0
5520,Juniperus ashei,768.9111010491268,Juglans,0
5521,Juniperus ashei,299.5708147720804,Carya,0
5522,Juniperus ashei,888.0982247592485,Juglans,0
5523,Juniperus ashei,162.61533155642528,Carya,0
5524,Juniperus ashei,501.03322047296183,Juglans,0
5525,Juniperus ashei,64.90823635957832,Carya,0
5526,Juniperus ashei,416.31629210453036,Juglans,0
5527,Juniperus ashei,140.0690902337157,Carya,0
5528,Juniperus ashei,122.13011637679416,Juglans,0
5529,Juniperus ashei,897.5279484482407,Carya,0
5530,Juniperus ashei,222.9791570178037,Juglans,0
5531,Juniperus ashei,634.6193030334578,Carya,0
5532,Juniperus ashei,309.85249546471925,Juglans,0
5533,Juniperus ashei,778.0782710248956,Carya,0
